,customer_id,shopping_freq,max_amount,customer_category
2865,CS3977,15,102,High
2866,CS3978,17,95,High
2867,CS3979,26,100,Medium
2868,CS3980,14,100,High
2869,CS3981,21,105,Medium
2870,CS3982,16,104,High
2871,CS3983,26,103,Medium
2872,CS3984,19,104,High
2873,CS3985,20,101,High
2874,CS3986,18,97,High
2875,CS3987,19,104,High
2876,CS3988,20,101,High
2877,CS3989,17,96,High
2878,CS3990,23,101,Medium
2879,CS3991,23,104,Medium
2880,CS3992,14,100,High
2881,CS3993,20,103,Medium
2882,CS3994,19,105,High
2883,CS3995,15,96,High
2884,CS3996,25,103,Medium
2885,CS3997,19,99,High
2886,CS3998,18,104,High
2887,CS3999,23,105,Medium
2888,CS4000,20,100,High
2889,CS4001,30,105,Medium
2890,CS4002,21,105,Medium
2891,CS4003,21,105,Medium
2892,CS4004,23,103,Medium
2893,CS4005,20,105,Medium
2894,CS4006,19,102,High
2895,CS4007,21,102,Medium
2896,CS4008,17,105,High
2897,CS4009,12,105,High
2898,CS4010,11,97,High
2899,CS4011,24,100,Medium
2900,CS4012,24,105,Medium
2901,CS4013,19,105,High
2902,CS4014,29,105,Medium
2903,CS4015,18,103,High
2904,CS4016,24,103,Medium
2905,CS4017,17,104,High
2906,CS4018,20,105,Medium
2907,CS4019,19,96,High
2908,CS4020,16,104,High
2909,CS4021,12,105,High
2910,CS4022,24,105,Medium
2911,CS4023,25,103,Medium
2912,CS4024,19,105,High
2913,CS4025,22,104,Medium
2914,CS4026,20,104,Medium
2915,CS4027,21,103,Medium
2916,CS4028,19,105,High
2917,CS4029,18,105,High
2918,CS4030,26,105,Medium
2919,CS4031,18,105,High
2920,CS4032,20,104,Medium
2921,CS4033,22,101,Medium
2922,CS4034,23,105,Medium
2923,CS4035,19,99,High
2924,CS4036,13,81,Low
2925,CS4037,23,105,Medium
2926,CS4038,17,105,High
2927,CS4039,23,105,Medium
2928,CS4040,14,95,High
2929,CS4041,16,102,High
2930,CS4042,12,92,High
2931,CS4043,18,103,High
2932,CS4044,20,104,Medium
2933,CS4045,15,104,High
2934,CS4046,11,102,High
2935,CS4047,17,95,High
2936,CS4048,31,102,Medium
2937,CS4049,22,104,Medium
2938,CS4050,22,104,Medium
2939,CS4051,17,104,High
2940,CS4052,14,101,High
2941,CS4053,21,105,Medium
2942,CS4054,27,105,Medium
2943,CS4055,17,99,High
2944,CS4056,19,101,High
2945,CS4057,15,93,High
2946,CS4058,16,100,High
2947,CS4059,19,86,Low
2948,CS4060,16,97,High
2949,CS4061,15,101,High
2950,CS4062,21,95,High
2951,CS4063,19,99,High
2952,CS4064,26,100,Medium
2953,CS4065,28,105,Medium
2954,CS4066,22,105,Medium
2955,CS4067,16,103,High
2956,CS4068,19,105,High
2957,CS4069,17,90,High
2958,CS4070,28,102,Medium
2959,CS4071,22,103,Medium
2960,CS4072,17,101,High
2961,CS4073,18,95,High
2962,CS4074,34,105,Medium
2963,CS4075,21,103,Medium
2964,CS4076,26,105,Medium
2965,CS4077,26,94,Medium
2966,CS4078,21,98,High
2967,CS4079,14,97,High
2968,CS4080,23,104,Medium
2969,CS4081,25,105,Medium
2970,CS4082,22,101,Medium
2971,CS4083,24,104,Medium
2972,CS4084,13,103,High
2973,CS4085,17,103,High
2974,CS4086,22,100,Medium
2975,CS4087,17,104,High
2976,CS4088,19,105,High
2977,CS4089,17,104,High
2978,CS4090,21,105,Medium
2979,CS4091,21,104,Medium
2980,CS4092,18,100,High
2981,CS4093,15,99,High
2982,CS4094,18,100,High
2983,CS4095,23,105,Medium
2984,CS4096,20,102,High
2985,CS4097,19,103,High
2986,CS4098,27,105,Medium
2987,CS4099,19,104,High
2988,CS4100,17,101,High
2989,CS4101,20,104,Medium
2990,CS4102,21,96,High
2991,CS4103,28,101,Medium
2992,CS4104,21,105,Medium
2993,CS4105,13,102,High
2994,CS4106,20,104,Medium
2995,CS4107,22,99,Medium
2996,CS4108,20,104,Medium
2997,CS4109,20,101,High
2998,CS4110,24,104,Medium
2999,CS4111,26,104,Medium
3000,CS4112,11,101,High
3001,CS4113,18,105,High
3002,CS4114,12,95,High
3003,CS4115,24,101,Medium
3004,CS4116,25,98,Medium
3005,CS4117,12,80,Low
3006,CS4118,25,102,Medium
3007,CS4119,18,99,High
3008,CS4120,27,105,Medium
3009,CS4121,17,98,High
3010,CS4122,16,104,High
3011,CS4123,27,100,Medium
3012,CS4124,20,102,High
3013,CS4125,15,103,High
3014,CS4126,13,92,High
3015,CS4127,20,104,Medium
3016,CS4128,22,105,Medium
3017,CS4129,20,103,Medium
3018,CS4130,23,105,Medium
3019,CS4131,21,104,Medium
3020,CS4132,19,102,High
3021,CS4133,24,102,Medium
3022,CS4134,18,103,High
3023,CS4135,14,105,High
3024,CS4136,24,105,Medium
3025,CS4137,17,105,High
3026,CS4138,15,99,High
3027,CS4139,31,104,Medium
3028,CS4140,22,97,Medium
3029,CS4141,23,105,Medium
3030,CS4142,19,100,High
3031,CS4143,14,99,High
3032,CS4144,27,104,Medium
3033,CS4145,24,96,Medium
3034,CS4146,24,103,Medium
3035,CS4147,25,103,Medium
3036,CS4148,17,101,High
3037,CS4149,20,105,Medium
3038,CS4150,20,104,Medium
3039,CS4151,12,103,High
3040,CS4152,21,104,Medium
3041,CS4153,15,101,High
3042,CS4154,24,103,Medium
3043,CS4155,17,105,High
3044,CS4156,12,105,High
3045,CS4157,22,97,Medium
3046,CS4158,21,104,Medium
3047,CS4159,15,103,High
3048,CS4160,22,102,Medium
3049,CS4161,19,104,High
3050,CS4162,16,105,High
3051,CS4163,26,105,Medium
3052,CS4164,15,98,High
3053,CS4165,22,104,Medium
3054,CS4166,16,105,High
3055,CS4167,26,103,Medium
3056,CS4168,14,99,High
3057,CS4169,20,104,Medium
3058,CS4170,15,96,High
3059,CS4171,19,100,High
3060,CS4172,18,95,High
3061,CS4173,16,105,High
3062,CS4174,13,99,High
3063,CS4175,19,99,High
3064,CS4176,16,104,High
3065,CS4177,21,103,Medium
3066,CS4178,28,102,Medium
3067,CS4179,23,102,Medium
3068,CS4180,22,105,Medium
3069,CS4181,15,98,High
3070,CS4182,23,104,Medium
3071,CS4183,21,103,Medium
3072,CS4184,26,105,Medium
3073,CS4185,13,100,High
3074,CS4186,21,105,Medium
3075,CS4187,22,96,Medium
3076,CS4188,18,103,High
3077,CS4189,24,105,Medium
3078,CS4190,18,100,High
3079,CS4191,16,102,High
3080,CS4192,21,104,Medium
3081,CS4193,24,103,Medium
3082,CS4194,25,103,Medium
3083,CS4195,24,104,Medium
3084,CS4196,23,105,Medium
3085,CS4197,27,100,Medium
3086,CS4198,18,105,High
3087,CS4199,19,105,High
3088,CS4200,19,94,High
3089,CS4201,17,104,High
3090,CS4202,17,92,High
3091,CS4203,19,104,High
3092,CS4204,16,94,High
3093,CS4205,14,101,High
3094,CS4206,23,102,Medium
3095,CS4207,26,98,Medium
3096,CS4208,17,105,High
3097,CS4209,22,98,Medium
3098,CS4210,14,103,High
3099,CS4211,21,105,Medium
3100,CS4212,20,104,Medium
3101,CS4213,23,104,Medium
3102,CS4214,23,104,Medium
3103,CS4215,21,104,Medium
3104,CS4216,20,102,High
3105,CS4217,17,96,High
3106,CS4218,27,105,Medium
3107,CS4219,23,102,Medium
3108,CS4220,21,105,Medium
3109,CS4221,19,104,High
3110,CS4222,28,105,Medium
3111,CS4223,23,105,Medium
3112,CS4224,19,103,High
3113,CS4225,23,103,Medium
3114,CS4226,21,105,Medium
3115,CS4227,24,103,Medium
3116,CS4228,21,95,High
3117,CS4229,17,103,High
3118,CS4230,21,101,Medium
3119,CS4231,14,104,High
3120,CS4232,32,105,Medium
3121,CS4233,20,104,Medium
3122,CS4234,18,97,High
3123,CS4235,17,94,High
3124,CS4236,21,98,High
3125,CS4237,21,105,Medium
3126,CS4238,17,105,High
3127,CS4239,17,102,High
3128,CS4240,20,105,Medium
3129,CS4241,18,93,High
3130,CS4242,11,103,High
3131,CS4243,24,99,Medium
3132,CS4244,17,105,High
3133,CS4245,24,104,Medium
3134,CS4246,19,102,High
3135,CS4247,17,103,High
3136,CS4248,20,105,Medium
3137,CS4249,24,103,Medium
3138,CS4250,12,102,High
3139,CS4251,22,105,Medium
3140,CS4252,27,104,Medium
3141,CS4253,10,105,High
3142,CS4254,20,104,Medium
3143,CS4255,28,104,Medium
3144,CS4256,16,94,High
3145,CS4257,21,105,Medium
3146,CS4258,19,97,High
3147,CS4259,22,102,Medium
3148,CS4260,16,101,High
3149,CS4261,12,105,High
3150,CS4262,19,100,High
3151,CS4263,17,101,High
3152,CS4264,18,101,High
3153,CS4265,20,93,High
3154,CS4266,23,99,Medium
3155,CS4267,24,102,Medium
3156,CS4268,30,104,Medium
3157,CS4269,20,103,Medium
3158,CS4270,21,103,Medium
3159,CS4271,20,103,Medium
3160,CS4272,19,98,High
3161,CS4273,20,102,High
3162,CS4274,15,103,High
3163,CS4275,20,102,High
3164,CS4276,21,101,Medium
3165,CS4277,22,102,Medium
3166,CS4278,23,100,Medium
3167,CS4279,27,105,Medium
3168,CS4280,17,103,High
3169,CS4281,12,103,High
3170,CS4282,19,104,High
3171,CS4283,20,100,High
3172,CS4284,27,101,Medium
3173,CS4285,21,101,Medium
3174,CS4286,15,102,High
3175,CS4287,26,100,Medium
3176,CS4288,16,103,High
3177,CS4289,16,102,High
3178,CS4290,15,105,High
3179,CS4291,12,104,High
3180,CS4292,16,104,High
3181,CS4293,15,98,High
3182,CS4294,20,96,High
3183,CS4295,22,104,Medium
3184,CS4296,22,99,Medium
3185,CS4297,20,102,High
3186,CS4298,18,102,High
3187,CS4299,19,89,High
3188,CS4300,17,101,High
3189,CS4301,20,104,Medium
3190,CS4302,17,104,High
3191,CS4303,31,105,Medium
3192,CS4304,19,98,High
3193,CS4305,14,105,High
3194,CS4306,18,100,High
3195,CS4307,19,103,High
3196,CS4308,19,102,High
3197,CS4309,18,103,High
3198,CS4310,20,104,Medium
3199,CS4311,22,104,Medium
3200,CS4312,25,104,Medium
3201,CS4313,18,105,High
3202,CS4314,12,105,High
3203,CS4315,18,105,High
3204,CS4316,22,105,Medium
3205,CS4317,19,98,High
3206,CS4318,18,102,High
3207,CS4319,19,101,High
3208,CS4320,38,105,Medium
3209,CS4321,16,100,High
3210,CS4322,22,94,High
3211,CS4323,20,105,Medium
3212,CS4324,20,105,Medium
3213,CS4325,16,105,High
3214,CS4326,21,102,Medium
3215,CS4327,15,104,High
3216,CS4328,21,104,Medium
3217,CS4329,30,104,Medium
3218,CS4330,30,96,Medium
3219,CS4331,18,104,High
3220,CS4332,20,97,High
3221,CS4333,28,98,Medium
3222,CS4334,19,103,High
3223,CS4335,10,96,High
3224,CS4336,24,100,Medium
3225,CS4337,20,104,Medium
3226,CS4338,22,104,Medium
3227,CS4339,29,100,Medium
3228,CS4340,20,105,Medium
3229,CS4341,26,104,Medium
3230,CS4342,16,98,High
3231,CS4343,17,105,High
3232,CS4344,16,88,High
3233,CS4345,24,105,Medium
3234,CS4346,10,102,High
3235,CS4347,20,103,Medium
3236,CS4348,20,104,Medium
3237,CS4349,23,104,Medium
3238,CS4350,19,102,High
3239,CS4351,19,90,High
3240,CS4352,21,103,Medium
3241,CS4353,23,105,Medium
3242,CS4354,23,104,Medium
3243,CS4355,17,103,High
3244,CS4356,31,100,Medium
3245,CS4357,21,105,Medium
3246,CS4358,20,105,Medium
3247,CS4359,21,103,Medium
3248,CS4360,11,104,High
3249,CS4361,21,102,Medium
3250,CS4362,25,104,Medium
3251,CS4363,24,102,Medium
3252,CS4364,12,102,High
3253,CS4365,22,105,Medium
3254,CS4366,16,103,High
3255,CS4367,14,105,High
3256,CS4368,13,92,High
3257,CS4369,19,104,High
3258,CS4370,15,97,High
3259,CS4371,16,104,High
3260,CS4372,16,85,Low
3261,CS4373,20,104,Medium
3262,CS4374,25,89,Medium
3263,CS4375,20,105,Medium
3264,CS4376,20,98,High
3265,CS4377,14,97,High
3266,CS4378,18,105,High
3267,CS4379,16,97,High
3268,CS4380,22,98,Medium
3269,CS4381,26,105,Medium
3270,CS4382,21,105,Medium
3271,CS4383,18,104,High
3272,CS4384,21,100,Medium
3273,CS4385,21,105,Medium
3274,CS4386,19,92,High
3275,CS4387,16,105,High
3276,CS4388,19,105,High
3277,CS4389,27,104,Medium
3278,CS4390,20,100,High
3279,CS4391,21,92,High
3280,CS4392,26,103,Medium
3281,CS4393,21,101,Medium
3282,CS4394,22,105,Medium
3283,CS4395,18,101,High
3284,CS4396,16,102,High
3285,CS4397,26,105,Medium
3286,CS4398,14,105,High
3287,CS4399,23,102,Medium
3288,CS4400,21,103,Medium
3289,CS4401,13,105,High
3290,CS4402,17,102,High
3291,CS4403,18,99,High
3292,CS4404,18,94,High
3293,CS4405,16,105,High
3294,CS4406,16,104,High
3295,CS4407,22,104,Medium
3296,CS4408,14,105,High
3297,CS4409,17,105,High
3298,CS4410,28,105,Medium
3299,CS4411,25,102,Medium
3300,CS4412,20,101,High
3301,CS4413,22,103,Medium
3302,CS4414,10,101,High
3303,CS4415,18,103,High
3304,CS4416,22,100,Medium
3305,CS4417,26,105,Medium
3306,CS4418,21,99,High
3307,CS4419,16,105,High
3308,CS4420,15,105,High
3309,CS4421,23,104,Medium
3310,CS4422,21,102,Medium
3311,CS4423,12,104,High
3312,CS4424,39,104,Medium
3313,CS4425,14,105,High
3314,CS4426,21,102,Medium
3315,CS4427,19,103,High
3316,CS4428,18,103,High
3317,CS4429,20,103,Medium
3318,CS4430,16,104,High
3319,CS4431,23,104,Medium
3320,CS4432,15,100,High
3321,CS4433,22,105,Medium
3322,CS4434,14,102,High
3323,CS4435,16,102,High
3324,CS4436,12,95,High
3325,CS4437,16,105,High
3326,CS4438,24,103,Medium
3327,CS4439,12,87,Low
3328,CS4440,18,101,High
3329,CS4441,21,105,Medium
3330,CS4442,23,105,Medium
3331,CS4443,15,105,High
3332,CS4444,18,102,High
3333,CS4445,21,103,Medium
3334,CS4446,25,105,Medium
3335,CS4447,19,99,High
3336,CS4448,23,98,Medium
3337,CS4449,19,99,High
3338,CS4450,15,97,High
3339,CS4451,18,102,High
3340,CS4452,19,100,High
3341,CS4453,19,101,High
3342,CS4454,17,96,High
3343,CS4455,15,98,High
3344,CS4456,22,104,Medium
3345,CS4457,16,105,High
3346,CS4458,27,104,Medium
3347,CS4459,14,103,High
3348,CS4460,19,99,High
3349,CS4461,20,103,Medium
3350,CS4462,21,104,Medium
3351,CS4463,17,103,High
3352,CS4464,13,103,High
3353,CS4465,19,102,High
3354,CS4466,20,105,Medium
3355,CS4467,22,103,Medium
3356,CS4468,18,102,High
3357,CS4469,15,94,High
3358,CS4470,24,103,Medium
3359,CS4471,20,103,Medium
3360,CS4472,16,95,High
3361,CS4473,23,105,Medium
3362,CS4474,25,102,Medium
3363,CS4475,23,105,Medium
3364,CS4476,19,104,High
3365,CS4477,17,105,High
3366,CS4478,19,105,High
3367,CS4479,20,103,Medium
3368,CS4480,17,102,High
3369,CS4481,14,100,High
3370,CS4482,16,105,High
3371,CS4483,27,104,Medium
3372,CS4484,21,102,Medium
3373,CS4485,15,102,High
3374,CS4486,18,105,High
3375,CS4487,18,104,High
3376,CS4488,21,104,Medium
3377,CS4489,18,101,High
3378,CS4490,23,104,Medium
3379,CS4491,12,104,High
3380,CS4492,14,101,High
3381,CS4493,18,105,High
3382,CS4494,14,103,High
3383,CS4495,29,105,Medium
3384,CS4496,22,105,Medium
3385,CS4497,21,103,Medium
3386,CS4498,18,102,High
3387,CS4499,9,101,High
3388,CS4500,20,104,Medium
3389,CS4501,18,98,High
3390,CS4502,14,104,High
3391,CS4503,23,105,Medium
3392,CS4504,24,104,Medium
3393,CS4505,11,95,High
3394,CS4506,21,102,Medium
3395,CS4507,18,100,High
3396,CS4508,17,105,High
3397,CS4509,18,104,High
3398,CS4510,26,100,Medium
3399,CS4511,21,101,Medium
3400,CS4512,23,97,Medium
3401,CS4513,17,105,High
3402,CS4514,17,104,High
3403,CS4515,21,103,Medium
3404,CS4516,23,105,Medium
3405,CS4517,28,103,Medium
3406,CS4518,17,100,High
3407,CS4519,11,101,High
3408,CS4520,21,103,Medium
3409,CS4521,22,101,Medium
3410,CS4522,24,102,Medium
3411,CS4523,15,100,High
3412,CS4524,23,105,Medium
3413,CS4525,23,105,Medium
3414,CS4526,22,102,Medium
3415,CS4527,18,100,High
3416,CS4528,14,105,High
3417,CS4529,11,94,High
3418,CS4530,19,104,High
3419,CS4531,22,100,Medium
3420,CS4532,15,103,High
3421,CS4533,25,92,Medium
3422,CS4534,16,100,High
3423,CS4535,16,104,High
3424,CS4536,20,98,High
3425,CS4537,17,105,High
3426,CS4538,22,104,Medium
3427,CS4539,19,105,High
3428,CS4540,32,104,Medium
3429,CS4541,25,104,Medium
3430,CS4542,12,104,High
3431,CS4543,24,105,Medium
3432,CS4544,16,99,High
3433,CS4545,11,103,High
3434,CS4546,12,89,High
3435,CS4547,20,105,Medium
3436,CS4548,15,102,High
3437,CS4549,18,103,High
3438,CS4550,24,105,Medium
3439,CS4551,14,100,High
3440,CS4552,19,102,High
3441,CS4553,28,105,Medium
3442,CS4554,20,104,Medium
3443,CS4555,33,104,Medium
3444,CS4556,16,91,High
3445,CS4557,15,102,High
3446,CS4558,25,103,Medium
3447,CS4559,13,105,High
3448,CS4560,28,102,Medium
3449,CS4561,27,102,Medium
3450,CS4562,14,104,High
3451,CS4563,25,101,Medium
3452,CS4564,22,103,Medium
3453,CS4565,23,104,Medium
3454,CS4566,15,98,High
3455,CS4567,9,103,High
3456,CS4568,18,102,High
3457,CS4569,19,98,High
3458,CS4570,25,104,Medium
3459,CS4571,21,104,Medium
3460,CS4572,26,97,Medium
3461,CS4573,19,104,High
3462,CS4574,14,105,High
3463,CS4575,22,96,Medium
3464,CS4576,15,103,High
3465,CS4577,16,103,High
3466,CS4578,18,98,High
3467,CS4579,23,105,Medium
3468,CS4580,16,103,High
3469,CS4581,14,100,High
3470,CS4582,21,104,Medium
3471,CS4583,28,103,Medium
3472,CS4584,18,103,High
3473,CS4585,15,98,High
3474,CS4586,20,105,Medium
3475,CS4587,22,104,Medium
3476,CS4588,22,105,Medium
3477,CS4589,18,105,High
3478,CS4590,24,101,Medium
3479,CS4591,15,105,High
3480,CS4592,17,101,High
3481,CS4593,24,99,Medium
3482,CS4594,23,104,Medium
3483,CS4595,19,101,High
3484,CS4596,19,103,High
3485,CS4597,24,97,Medium
3486,CS4598,20,95,High
3487,CS4599,24,103,Medium
3488,CS4600,19,103,High
3489,CS4601,13,102,High
3490,CS4602,24,104,Medium
3491,CS4603,30,103,Medium
3492,CS4604,29,104,Medium
3493,CS4605,17,103,High
3494,CS4606,20,105,Medium
3495,CS4607,18,99,High
3496,CS4608,32,105,Medium
3497,CS4609,28,103,Medium
3498,CS4610,20,102,High
3499,CS4611,23,105,Medium
3500,CS4612,18,102,High
3501,CS4613,21,103,Medium
3502,CS4614,17,105,High
3503,CS4615,24,104,Medium
3504,CS4616,19,95,High
3505,CS4617,28,103,Medium
3506,CS4618,20,101,High
3507,CS4619,15,97,High
3508,CS4620,15,103,High
3509,CS4621,17,103,High
3510,CS4622,19,102,High
3511,CS4623,23,100,Medium
3512,CS4624,24,102,Medium
3513,CS4625,28,103,Medium
3514,CS4626,20,105,Medium
3515,CS4627,23,94,Medium
3516,CS4628,18,105,High
3517,CS4629,19,97,High
3518,CS4630,10,101,High
3519,CS4631,30,105,Medium
3520,CS4632,17,105,High
3521,CS4633,21,101,Medium
3522,CS4634,11,104,High
3523,CS4635,20,97,High
3524,CS4636,16,104,High
3525,CS4637,19,103,High
3526,CS4638,24,101,Medium
3527,CS4639,25,97,Medium
3528,CS4640,29,105,Medium
3529,CS4641,19,99,High
3530,CS4642,22,103,Medium
3531,CS4643,19,98,High
3532,CS4644,14,100,High
3533,CS4645,19,104,High
3534,CS4646,26,103,Medium
3535,CS4647,27,104,Medium
3536,CS4648,16,105,High
3537,CS4649,19,93,High
3538,CS4650,22,105,Medium
3539,CS4651,18,103,High
3540,CS4652,22,93,High
3541,CS4653,17,100,High
3542,CS4654,27,101,Medium
3543,CS4655,17,102,High
3544,CS4656,18,99,High
3545,CS4657,17,105,High
3546,CS4658,23,104,Medium
3547,CS4659,21,101,Medium
3548,CS4660,33,105,Medium
3549,CS4661,26,99,Medium
3550,CS4662,24,102,Medium
3551,CS4663,14,100,High
3552,CS4664,17,104,High
3553,CS4665,18,100,High
3554,CS4666,22,102,Medium
3555,CS4667,13,105,High
3556,CS4668,23,104,Medium
3557,CS4669,21,104,Medium
3558,CS4670,30,101,Medium
3559,CS4671,21,91,High
3560,CS4672,16,105,High
3561,CS4673,20,103,Medium
3562,CS4674,18,105,High
3563,CS4675,21,104,Medium
3564,CS4676,21,103,Medium
3565,CS4677,19,105,High
3566,CS4678,24,96,Medium
3567,CS4679,21,105,Medium
3568,CS4680,12,105,High
3569,CS4681,22,104,Medium
3570,CS4682,21,105,Medium
3571,CS4683,15,104,High
3572,CS4684,17,101,High
3573,CS4685,24,103,Medium
3574,CS4686,23,104,Medium
3575,CS4687,24,100,Medium
3576,CS4688,20,101,High
3577,CS4689,13,104,High
3578,CS4690,15,86,Low
3579,CS4691,22,104,Medium
3580,CS4692,18,99,High
3581,CS4693,17,105,High
3582,CS4694,13,104,High
3583,CS4695,17,104,High
3584,CS4696,15,98,High
3585,CS4697,25,105,Medium
3586,CS4698,17,100,High
3587,CS4699,19,105,High
3588,CS4700,18,105,High
3589,CS4701,23,104,Medium
3590,CS4702,25,104,Medium
3591,CS4703,20,103,Medium
3592,CS4704,20,103,Medium
3593,CS4705,13,103,High
3594,CS4706,10,104,High
3595,CS4707,22,105,Medium
3596,CS4708,21,97,High
3597,CS4709,17,102,High
3598,CS4710,21,105,Medium
3599,CS4711,23,100,Medium
3600,CS4712,14,102,High
3601,CS4713,24,101,Medium
3602,CS4714,16,102,High
3603,CS4715,19,101,High
3604,CS4716,13,104,High
3605,CS4717,22,103,Medium
3606,CS4718,19,105,High
3607,CS4719,16,104,High
3608,CS4720,20,91,High
3609,CS4721,24,101,Medium
3610,CS4722,18,101,High
3611,CS4723,24,105,Medium
3612,CS4724,17,97,High
3613,CS4725,20,102,High
3614,CS4726,14,105,High
3615,CS4727,22,102,Medium
3616,CS4728,14,101,High
3617,CS4729,16,102,High
3618,CS4730,21,104,Medium
3619,CS4731,17,96,High
3620,CS4732,16,97,High
3621,CS4733,23,103,Medium
3622,CS4734,19,89,High
3623,CS4735,18,105,High
3624,CS4736,14,103,High
3625,CS4737,24,105,Medium
3626,CS4738,18,102,High
3627,CS4739,25,98,Medium
3628,CS4740,18,99,High
3629,CS4741,22,104,Medium
3630,CS4742,15,95,High
3631,CS4743,16,105,High
3632,CS4744,19,105,High
3633,CS4745,22,105,Medium
3634,CS4746,31,105,Medium
3635,CS4747,11,101,High
3636,CS4748,20,103,Medium
3637,CS4749,27,105,Medium
3638,CS4750,18,101,High
3639,CS4751,15,105,High
3640,CS4752,19,95,High
3641,CS4753,19,87,Low
3642,CS4754,20,99,High
3643,CS4755,20,105,Medium
3644,CS4756,17,105,High
3645,CS4757,17,97,High
3646,CS4758,22,88,High
3647,CS4759,16,102,High
3648,CS4760,22,105,Medium
3649,CS4761,20,105,Medium
3650,CS4762,20,103,Medium
3651,CS4763,21,102,Medium
3652,CS4764,18,99,High
3653,CS4765,20,102,High
3654,CS4766,22,102,Medium
3655,CS4767,14,105,High
3656,CS4768,26,105,Medium
3657,CS4769,19,103,High
3658,CS4770,18,101,High
3659,CS4771,14,95,High
3660,CS4772,19,104,High
3661,CS4773,27,105,Medium
3662,CS4774,18,105,High
3663,CS4775,20,105,Medium
3664,CS4776,22,102,Medium
3665,CS4777,25,104,Medium
3666,CS4778,18,105,High
3667,CS4779,23,103,Medium
3668,CS4780,17,103,High
3669,CS4781,15,103,High
3670,CS4782,17,102,High
3671,CS4783,19,99,High
3672,CS4784,23,105,Medium
3673,CS4785,16,99,High
3674,CS4786,17,103,High
3675,CS4787,20,99,High
3676,CS4788,19,104,High
3677,CS4789,22,103,Medium
3678,CS4790,19,104,High
3679,CS4791,16,102,High
3680,CS4792,20,102,High
3681,CS4793,27,98,Medium
3682,CS4794,23,96,Medium
3683,CS4795,25,104,Medium
3684,CS4796,18,102,High
3685,CS4797,21,105,Medium
3686,CS4798,27,103,Medium
3687,CS4799,18,105,High
3688,CS4800,23,105,Medium
3689,CS4801,18,103,High
3690,CS4802,20,104,Medium
3691,CS4803,18,105,High
3692,CS4804,25,105,Medium
3693,CS4805,17,105,High
3694,CS4806,18,104,High
3695,CS4807,20,101,High
3696,CS4808,24,104,Medium
3697,CS4809,19,101,High
3698,CS4810,21,98,High
3699,CS4811,20,102,High
3700,CS4812,15,101,High
3701,CS4813,20,104,Medium
3702,CS4814,19,102,High
3703,CS4815,25,105,Medium
3704,CS4816,18,100,High
3705,CS4817,21,91,High
3706,CS4818,13,99,High
3707,CS4819,20,103,Medium
3708,CS4820,20,105,Medium
3709,CS4821,16,103,High
3710,CS4822,17,101,High
3711,CS4823,22,104,Medium
3712,CS4824,19,101,High
3713,CS4825,19,105,High
3714,CS4826,21,98,High
3715,CS4827,19,99,High
3716,CS4828,18,102,High
3717,CS4829,27,105,Medium
3718,CS4830,18,104,High
3719,CS4831,15,95,High
3720,CS4832,23,100,Medium
3721,CS4833,19,103,High
3722,CS4834,14,103,High
3723,CS4835,15,101,High
3724,CS4836,23,104,Medium
3725,CS4837,20,105,Medium
3726,CS4838,17,98,High
3727,CS4839,24,103,Medium
3728,CS4840,14,103,High
3729,CS4841,26,101,Medium
3730,CS4842,20,104,Medium
3731,CS4843,15,93,High
3732,CS4844,26,102,Medium
3733,CS4845,23,97,Medium
3734,CS4846,27,98,Medium
3735,CS4847,21,90,High
3736,CS4848,18,102,High
3737,CS4849,25,105,Medium
3738,CS4850,17,97,High
3739,CS4851,18,105,High
3740,CS4852,23,102,Medium
3741,CS4853,19,105,High
3742,CS4854,18,105,High
3743,CS4855,24,105,Medium
3744,CS4856,16,101,High
3745,CS4857,19,104,High
3746,CS4858,28,105,Medium
3747,CS4859,18,99,High
3748,CS4860,23,104,Medium
3749,CS4861,15,100,High
3750,CS4862,26,105,Medium
3751,CS4863,21,104,Medium
3752,CS4864,18,101,High
3753,CS4865,26,101,Medium
3754,CS4866,19,101,High
3755,CS4867,30,100,Medium
3756,CS4868,27,104,Medium
3757,CS4869,18,105,High
3758,CS4870,19,103,High
3759,CS4871,26,105,Medium
3760,CS4872,22,104,Medium
3761,CS4873,14,104,High
3762,CS4874,21,104,Medium
3763,CS4875,20,102,High
3764,CS4876,23,90,High
3765,CS4877,16,104,High
3766,CS4878,22,104,Medium
3767,CS4879,18,96,High
3768,CS4880,20,105,Medium
3769,CS4881,17,94,High
3770,CS4882,16,97,High
3771,CS4883,15,104,High
3772,CS4884,19,103,High
3773,CS4885,21,105,Medium
3774,CS4886,20,100,High
3775,CS4887,23,103,Medium
3776,CS4888,21,99,High
3777,CS4889,23,101,Medium
3778,CS4890,17,104,High
3779,CS4891,19,104,High
3780,CS4892,22,103,Medium
3781,CS4893,20,98,High
3782,CS4894,12,102,High
3783,CS4895,19,105,High
3784,CS4896,20,97,High
3785,CS4897,30,96,Medium
3786,CS4898,13,86,Low
3787,CS4899,19,105,High
3788,CS4900,17,89,High
3789,CS4901,23,105,Medium
3790,CS4902,18,105,High
3791,CS4903,26,104,Medium
3792,CS4904,24,105,Medium
3793,CS4905,23,98,Medium
3794,CS4906,22,103,Medium
3795,CS4907,19,103,High
3796,CS4908,24,101,Medium
3797,CS4909,17,103,High
3798,CS4910,18,103,High
3799,CS4911,15,101,High
3800,CS4912,19,105,High
3801,CS4913,16,91,High
